@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {-D,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D','-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.bayes.NaiveBayes -- -D'}
@attribute Key_Scheme_version_ID {5995231201785697655,-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.01987,0.129604,4.284884,26.919322,59.64963,10.194519,49.455111,0.94682,0.161818,0.785002,57.125639,0.906756,95.768639,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.997826,0.996298,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.997826,0.997893,0.983033,0.984127,0.771,0.001,0.765625,0,765.625,0,12205,63409,8473,98.412698,50.793651,?,6,771,771
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.024006,0.119927,5.176753,24.909389,59.64963,3.464145,56.185485,0.94682,0.054986,0.891833,56.339354,0.894275,94.450467,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,1,1,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,1,1,0.966346,0.968254,0.812,0,0.8125,0,812.5,0,12146,63409,8473,100,52.380952,?,6,812,812
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.010544,0.071468,2.273822,14.844295,59.64963,1.347435,58.302196,0.94682,0.021388,0.925432,58.302196,0.925432,97.741085,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.418,0,0.40625,0,406.25,0,10944,63409,8473,100,50.793651,?,3,417,418
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.016705,0.125817,3.602294,26.132758,59.64963,9.365148,50.284483,0.94682,0.148653,0.798166,57.465426,0.91215,96.338277,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.993478,0.991004,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.993478,0.994249,0.982716,0.984127,1.04,0,1.046875,0,1046.875,0,12152,63409,8473,98.412698,50,?,6,1040,1040
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.027521,0.141942,5.934719,29.482087,59.64963,16.294191,43.355439,0.94682,0.258638,0.688182,56.185563,0.891834,94.192642,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.992391,0.985374,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.992391,0.992296,0.965761,0.968254,0.846,0,0.84375,0,843.75,0,13153,63409,8473,98.412698,52.380952,?,8,845,846
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.047855,0.205267,10.31983,42.635019,59.64963,28.057768,31.591863,0.94682,0.445361,0.501458,53.307179,0.846146,89.367158,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.986413,0.980433,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.986413,0.986332,0.948148,0.952381,0.689,0,0.671875,0,671.875,0,12246,63409,8473,96.825397,51.587302,?,6,689,689
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.018543,0.126557,3.998846,26.286528,59.64963,10.286217,49.363414,0.94682,0.163273,0.783546,57.290325,0.90937,96.044727,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.997826,0.996298,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.997826,0.997893,0.983033,0.984127,0.841,0,0.828125,0,828.125,0,12205,63409,8473,98.412698,51.587302,?,6,840,841
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.041444,0.178432,8.93726,37.061088,59.64963,16.958957,42.690673,0.94682,0.26919,0.67763,54.457054,0.864398,91.294872,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.990217,0.981974,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.990217,0.990281,0.966346,0.968254,0.497,0,0.484375,0,484.375,0,11329,63409,8473,98.412698,53.174603,?,4,497,497
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.029772,0.130229,6.420244,27.049189,59.64963,4.495518,55.154112,0.94682,0.071357,0.875462,55.883579,0.887041,93.686378,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.997826,0.996298,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.997826,0.997893,0.965761,0.968254,0.442,0,0.421875,0,421.875,0,11382,63409,8473,100,53.968254,?,4,442,442
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.063663,0.251841,13.728714,52.308525,59.64963,78.570503,-18.920873,0.94682,1.247151,-0.300331,51.200935,0.812713,85.836131,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.977174,0.954668,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.977174,0.976415,0.932692,0.936508,0.872,0,0.875,0,875,0,13100,63409,8473,93.650794,50,?,8,871,872
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.063955,0.234624,13.791598,48.732604,59.64963,31.395493,28.254138,0.94682,0.498341,0.448478,50.960389,0.808895,85.432866,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.993478,0.989692,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.993478,0.993908,0.916512,0.920635,0.916,0,0.90625,0,906.25,0,13106,63409,8473,96.825397,52.380952,?,8,916,916
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.001246,0.008152,0.268601,1.693125,59.64963,0.116362,59.533268,0.94682,0.001847,0.944973,59.533268,0.944973,99.804923,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.637,0,0.640625,0,640.625,0,12254,63409,8473,100,50.793651,?,6,637,637
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.023985,0.140294,5.172207,29.13978,59.64963,16.019233,43.630397,0.94682,0.254274,0.692546,56.432045,0.895747,94.605858,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.993478,0.987904,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.993478,0.993513,0.983033,0.984127,1.262,0,1.25,0,1250,0,12523,63409,8473,98.412698,50.793651,?,7,1261,1262
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.033889,0.175315,7.308166,36.413661,59.64963,12.596343,47.053288,0.94682,0.199942,0.746878,55.225267,0.876592,92.582748,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994631,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.996887,0.965761,0.968254,0.554,0,0.546875,0,546.875,0,11761,63409,8473,96.825397,50.793651,?,5,554,554
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.067831,0.252327,14.627597,52.409617,59.64963,49.168286,10.481345,0.94682,0.780449,0.166371,50.782252,0.806067,85.134228,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.986413,0.974192,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.986413,0.986049,0.933684,0.936508,0.867,0,0.859375,0,859.375,0,12303,63409,8473,93.650794,51.587302,?,6,866,867
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.03072,0.172301,6.62468,35.7877,59.64963,20.971094,38.678537,0.94682,0.332875,0.613945,55.529732,0.881424,93.093171,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.992391,0.985374,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.992391,0.992296,0.965761,0.968254,0.755,0,0.734375,0,734.375,0,12735,63409,8473,98.412698,50.793651,?,7,754,755
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.018246,0.126327,3.934639,26.238742,59.64963,19.718173,39.931457,0.94682,0.312987,0.633833,57.321695,0.909868,96.097318,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.991848,0.98878,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.991848,0.992505,0.982716,0.984127,0.794,0,0.796875,0,796.875,0,12621,63409,8473,98.412698,50.793651,?,7,793,793
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.003871,0.027491,0.834743,5.70993,59.64963,0.392103,59.257528,0.94682,0.006224,0.940596,59.257528,0.940596,99.342657,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.938,0,0.921875,0,921.875,0,12523,63409,8473,100,50.793651,?,7,937,938
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.023954,0.117863,5.165567,24.48072,59.64963,3.531669,56.117962,0.94682,0.056058,0.890761,56.569255,0.897925,94.835886,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,1.092,0,1.078125,0,1078.125,0,12150,63409,8473,100,52.380952,?,6,1091,1092
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.02182,0.114616,4.705343,23.806263,59.64963,3.815788,55.833842,0.94682,0.060568,0.886251,56.970064,0.904287,95.507824,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.997826,0.996298,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.997826,0.997893,0.983033,0.984127,0.585,0,0.546875,0,546.875,0,11769,63409,8473,100,53.174603,?,5,585,585
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.05783,0.214704,12.470962,44.594987,59.64963,21.166268,38.483362,0.94682,0.335973,0.610847,52.023737,0.825774,87.215523,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.983152,0.956619,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.983152,0.978235,0.949098,0.952381,0.342,0,0.34375,0,343.75,0,10944,63409,8473,96.825397,53.174603,?,3,342,342
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.011441,0.060968,2.467288,12.663445,59.64963,1.266989,58.382641,0.94682,0.020111,0.926709,58.323066,0.925763,97.776073,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.913,0,0.90625,0,906.25,0,12205,63409,8473,100,51.587302,?,6,913,913
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.016077,0.101538,3.467064,21.089987,59.64963,2.556105,57.093526,0.94682,0.040573,0.906246,57.52992,0.913173,96.446398,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.579,0,0.578125,0,578.125,0,12193,63409,8473,100,51.587302,?,6,578,579
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.03143,0.166594,6.777757,34.602386,59.64963,15.753676,43.895955,0.94682,0.250058,0.696761,55.470699,0.880487,92.994204,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.996739,0.994322,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.996739,0.99682,0.966346,0.968254,0.747,0,0.75,0,750,0,12735,63409,8473,98.412698,51.587302,?,7,747,747
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.001996,0.009897,0.430385,2.055737,59.64963,0.186037,59.463594,0.94682,0.002953,0.943867,59.463594,0.943867,99.688118,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.959,0,0.953125,0,953.125,0,13047,63409,8473,100,50.793651,?,8,959,959
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.045517,0.185996,9.815553,38.632319,59.64963,22.375718,37.273913,0.94682,0.35517,0.591649,53.842196,0.854638,90.26409,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.993478,0.988411,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.993478,0.993609,0.965761,0.968254,0.816,0,0.8125,0,812.5,0,12682,63409,8473,98.412698,53.174603,?,7,815,816
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,56,7,0,88.888889,11.111111,0,0.76252,0.105726,0.318954,22.799443,66.248258,59.64963,105.822001,-46.172371,0.94682,1.679714,-0.732895,45.467685,0.721709,76.224588,0.869565,20,0.1,4,0.9,36,0.130435,3,0.833333,0.869565,0.851064,0.762959,0.968478,0.95111,0.888889,0.119324,0.880676,0.111111,0.890313,0.888889,0.889368,0.762959,0.968478,0.971199,0.881228,0.888889,1.053,0,1.046875,0,1046.875,0,13153,63409,8473,90.47619,50.793651,?,8,1052,1053
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.000624,0.002099,0.134624,0.435979,59.64963,0.056942,59.592688,0.94682,0.000904,0.945916,59.592688,0.945916,99.904539,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.601,0,0.5625,0,562.5,0,11867,63409,8473,100,50,?,5,600,601
