@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk,weka.classifiers.meta.AdaBoostM1,weka.classifiers.meta.Bagging}
@attribute Key_Scheme_options {'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-3080186098777067172,-1178107808933117974,-115879962237199703}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.059633,0.219396,12.859616,45.569537,59.64963,25.218102,34.431528,0.94682,0.400287,0.546532,51.741569,0.821295,86.742481,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.971739,0.910687,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.971739,0.959838,0.930155,0.936508,0.001,0.017,0,0.015625,0,15.625,195137,63409,8473,96.825397,52.380952,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.020381,0.092213,4.395021,19.153111,59.64963,2.513086,57.136545,0.94682,0.03989,0.906929,57.148691,0.907122,95.807285,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0.017,0,0.015625,0,15.625,195865,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.073389,0.207117,15.826065,43.019141,59.64963,17.701913,41.947717,0.94682,0.280983,0.665837,50.486301,0.80137,84.638078,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.978261,0.953389,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.978261,0.976752,0.931522,0.936508,0.001,0.017,0,0.015625,0,15.625,194753,63409,8473,98.412698,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.046315,0.179286,9.987766,37.238532,59.64963,9.496044,50.153587,0.94682,0.150731,0.796089,53.486835,0.848997,89.668343,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.994565,0.990077,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.994565,0.994614,0.948148,0.952381,0.001,0.016,0.015625,0.015625,15.625,15.625,194769,63409,8473,98.412698,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.030285,0.147582,6.530852,30.653403,59.64963,11.994881,47.654749,0.94682,0.190395,0.756425,55.822786,0.886076,93.584462,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.993478,0.987789,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.993478,0.993472,0.965761,0.968254,0.001,0.016,0,0.015625,0,15.625,194809,63409,8473,98.412698,52.380952,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.034479,0.159655,7.43528,33.16114,59.64963,12.869355,46.780275,0.94682,0.204275,0.742544,55.112754,0.874806,92.394124,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.979891,0.942786,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.980236,0.973981,0.966346,0.968254,0,0.016,0,0.015625,0,15.625,195313,63409,8473,98.412698,52.380952,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.054161,0.187734,11.679627,38.993181,59.64963,15.797122,43.852509,0.94682,0.250748,0.696072,52.90592,0.839777,88.694465,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.983696,0.961561,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.983696,0.980597,0.949098,0.952381,0.002,0.016,0,0.015625,0,15.625,194641,63409,8473,98.412698,56.349206,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.053992,0.207036,11.643127,43.002406,59.64963,12.085754,47.563876,0.94682,0.191837,0.754982,52.575628,0.834534,88.140744,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.993478,0.989118,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.993478,0.993786,0.949098,0.952381,0.001,0.019,0,0.015625,0,15.625,194633,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.04415,0.143395,9.520871,29.783845,59.64963,5.432167,54.217463,0.94682,0.086225,0.860595,54.128848,0.859188,90.74465,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.996739,0.994322,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.996739,0.99682,0.983033,0.984127,0,0.016,0,0.015625,0,15.625,194689,63409,8473,100,54.761905,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.028722,0.143426,6.193835,29.790269,59.64963,12.075745,47.573885,0.94682,0.191678,0.755141,56.06319,0.889892,93.987489,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.975,0.880422,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.975,0.95055,0.983033,0.984127,0.001,0.017,0,0.015625,0,15.625,194665,63409,8473,98.412698,52.380952,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.033646,0.153462,7.255644,31.874722,59.64963,12.565041,47.084589,0.94682,0.199445,0.747374,55.302192,0.877813,92.71171,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.982065,0.950244,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.982065,0.977101,0.966346,0.968254,0.001,0.016,0,0.015625,0,15.625,194625,63409,8473,98.412698,53.174603,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,63,0,0,100,0,0,1,0.008867,0.035081,1.912181,7.286448,59.64963,0.868713,58.780918,0.94682,0.013789,0.93303,58.780918,0.93303,98.543641,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.017,0,0.015625,0,15.625,194673,63409,8473,100,53.174603,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.024488,0.099658,5.28068,20.699373,59.64963,2.887137,56.762493,0.94682,0.045828,0.900992,56.762493,0.900992,95.159841,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0.018,0,0.015625,0,15.625,194673,63409,8473,100,53.174603,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.059741,0.187227,12.882889,38.887882,59.64963,9.966413,49.683217,0.94682,0.158197,0.788622,52.069312,0.826497,87.291927,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.991304,0.984874,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.991304,0.99158,0.966346,0.968254,0.001,0.018,0,0.03125,0,31.25,194673,63409,8473,100,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.025595,0.133971,5.519524,27.826367,59.64963,11.760493,47.889138,0.94682,0.186674,0.760145,56.537549,0.897421,94.782731,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.990217,0.987772,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.990217,0.991667,0.982716,0.984127,0.001,0.017,0,0.015625,0,15.625,194713,63409,8473,98.412698,52.380952,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.028843,0.135536,6.220004,28.151414,59.64963,4.776388,54.873242,0.94682,0.075816,0.871004,55.872905,0.886872,93.668485,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0.001,0.016,0,0.015625,0,15.625,194633,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.02825,0.123727,6.091951,25.698707,59.64963,4.08557,55.56406,0.94682,0.06485,0.881969,56.153906,0.891332,94.139571,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.998913,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.998913,0.998951,0.982716,0.984127,0.001,0.017,0,0.03125,0,31.25,196297,63409,8473,100,53.174603,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.053676,0.208793,11.574993,43.367199,59.64963,18.932825,40.716806,0.94682,0.300521,0.646299,52.704081,0.836573,88.356089,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.98587,0.980102,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.98587,0.987434,0.948148,0.952381,0.001,0.016,0,0.015625,0,15.625,195009,63409,8473,96.825397,53.174603,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.047337,0.183933,10.207996,38.203671,59.64963,15.518332,44.131299,0.94682,0.246323,0.700497,53.700038,0.852382,90.025769,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.986957,0.975037,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.986957,0.986837,0.966346,0.968254,0.001,0.019,0,0,0,0,195585,63409,8473,98.412698,54.761905,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.021805,0.084954,4.702087,17.645417,59.64963,2.445937,57.203694,0.94682,0.038824,0.907995,57.203694,0.907995,95.899494,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0.017,0.015625,0.015625,15.625,15.625,196081,63409,8473,100,54.761905,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.022511,0.093786,4.854489,19.479891,59.64963,2.641125,57.008505,0.94682,0.041923,0.904897,57.008505,0.904897,95.572269,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.002,0.022,0,0.015625,0,15.625,194801,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.049872,0.167138,10.75466,34.7154,59.64963,14.261247,45.388384,0.94682,0.226369,0.720451,53.682188,0.852098,89.995843,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.984239,0.959008,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.984239,0.980706,0.965761,0.968254,0.001,0.017,0.015625,0.015625,15.625,15.625,194841,63409,8473,98.412698,55.555556,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.077125,0.239792,16.631862,49.805861,59.64963,27.810482,31.839149,0.94682,0.441436,0.505383,49.602373,0.787339,83.156212,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.957065,0.884143,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.95741,0.946553,0.931522,0.936508,0.001,0.018,0,0.015625,0,15.625,194809,63409,8473,96.825397,56.349206,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.030706,0.149889,6.621612,31.132646,59.64963,12.239196,47.410434,0.94682,0.194273,0.752547,55.695248,0.884052,93.37065,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.983696,0.954896,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.984386,0.979418,0.965761,0.968254,0.001,0.019,0,0.015625,0,15.625,194905,63409,8473,98.412698,51.587302,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.03075,0.119417,6.631128,24.80346,59.64963,3.814465,55.835166,0.94682,0.060547,0.886272,55.835166,0.886272,93.605217,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0.02,0,0.015625,0,15.625,195881,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.022719,0.112704,4.89937,23.409198,59.64963,3.203177,56.446453,0.94682,0.050844,0.895975,56.691334,0.899862,95.040545,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.998913,0.998188,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.998913,0.998951,0.965761,0.968254,0.001,0.024,0,0.03125,0,31.25,195009,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.049314,0.177051,10.634366,36.774425,59.64963,7.334175,52.315456,0.94682,0.116415,0.830404,52.913916,0.839903,88.707869,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.995652,0.992251,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.995652,0.995728,0.930155,0.936508,0.001,0.021,0,0.015625,0,15.625,194649,63409,8473,100,53.968254,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.028548,0.13739,6.156209,28.536553,59.64963,12.057021,47.592609,0.94682,0.191381,0.755438,56.219256,0.892369,94.249127,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.991304,0.98878,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.991304,0.992505,0.982716,0.984127,0.002,0.02,0,0.015625,0,15.625,194697,63409,8473,98.412698,53.174603,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.039688,0.163963,8.558621,34.055978,59.64963,7.459777,52.189854,0.94682,0.118409,0.82841,54.456819,0.864394,91.294478,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.996739,0.994322,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.996739,0.99682,0.948148,0.952381,0.001,0.016,0,0.015625,0,15.625,194641,63409,8473,100,53.174603,?,-1
