@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk,weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-3080186098777067172,-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.047973,0.154304,10.345275,32.049716,59.64963,6.0322,53.61743,0.94682,0.095749,0.85107,53.509155,0.849352,89.705762,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.997283,0.990942,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.997283,0.994929,0.983033,0.984127,1.072,0.001,1.078125,0,1078.125,0,63147,63409,8473,100,54.761905,?,7,1072,1072
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,57,6,0,90.47619,9.52381,0,0.801887,0.087674,0.274407,18.906652,56.995698,59.64963,44.636034,15.013597,0.94682,0.708508,0.238311,47.966112,0.761367,80.413092,0.956522,22,0.125,5,0.875,35,0.043478,1,0.814815,0.956522,0.88,0.808974,0.952717,0.883106,0.904762,0.07324,0.92676,0.095238,0.914756,0.904762,0.906065,0.808974,0.952717,0.936109,0.900526,0.904762,1.341,0.002,1.34375,0,1343.75,0,53653,63409,8473,93.650794,52.380952,?,5,1341,1341
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.024311,0.140761,5.242684,29.236777,59.64963,11.196652,48.452979,0.94682,0.177725,0.769095,56.387447,0.895039,94.531091,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.989674,0.96558,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.989674,0.982322,0.966346,0.968254,1.344,0.001,1.34375,0,1343.75,0,58280,63409,8473,98.412698,50.793651,?,6,1344,1344
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.032224,0.154214,6.949045,32.030976,59.64963,12.194491,47.455139,0.94682,0.193563,0.753256,55.497882,0.880919,93.039775,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958827,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.979504,0.983033,0.984127,1.085,0.001,1.078125,0,1078.125,0,62909,63409,8473,98.412698,51.587302,?,7,1085,1085
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.024303,0.109111,5.240775,22.662803,59.64963,3.044829,56.604801,0.94682,0.048331,0.898489,56.388251,0.895052,94.53244,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.998913,0.996522,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.998913,0.997956,0.966346,0.968254,1.308,0.001,1.296875,0,1296.875,0,62915,63409,8473,100,52.380952,?,7,1308,1308
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,63,0,0,100,0,0,1,0.028121,0.113573,6.064294,23.589657,59.64963,3.446386,56.203244,0.94682,0.054705,0.892115,56.203244,0.892115,94.222284,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.964,0.001,0.953125,0,953.125,0,49000,63409,8473,100,53.174603,?,4,964,964
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.026871,0.122423,5.794591,25.427816,59.64963,3.622195,56.027435,0.94682,0.057495,0.889324,55.980387,0.888578,93.848674,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.99837,0.996522,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.99837,0.997946,0.966346,0.968254,0.858,0.001,0.84375,0,843.75,0,53643,63409,8473,100,52.380952,?,5,858,858
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.059853,0.193856,12.907112,40.264789,59.64963,17.570223,42.079407,0.94682,0.278892,0.667927,51.879734,0.823488,86.974109,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.983696,0.975776,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.983696,0.984074,0.949098,0.952381,0.77,0.001,0.765625,0,765.625,0,49000,63409,8473,98.412698,54.761905,?,4,770,770
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.016307,0.125879,3.51655,26.145579,59.64963,10.190475,49.459156,0.94682,0.161754,0.785066,57.501899,0.912729,96.399421,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.997283,0.992236,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.997283,0.99523,0.982716,0.984127,0.873,0.002,0.859375,0,859.375,0,53637,63409,8473,98.412698,50,?,5,873,873
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.048017,0.178097,10.3547,36.991525,59.64963,14.187193,45.462438,0.94682,0.225194,0.721626,53.396906,0.84757,89.51758,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.984239,0.948157,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.984239,0.974145,0.966346,0.968254,1.117,0.001,1.109375,0,1109.375,0,62913,63409,8473,98.412698,53.174603,?,7,1117,1117
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016304,0.089089,3.515945,18.5042,59.64963,2.039203,57.610428,0.94682,0.032368,0.914451,57.502153,0.912733,96.399847,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.999457,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.999457,0.998951,0.983033,0.984127,0.956,0.001,0.953125,0,953.125,0,53645,63409,8473,100,51.587302,?,5,956,956
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.040129,0.188835,8.653692,39.221986,59.64963,21.342626,38.307004,0.94682,0.338772,0.608048,54.39249,0.863373,91.186633,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.975,0.920435,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.975,0.959688,0.966346,0.968254,1.311,0.001,1.3125,0,1312.5,0,67548,63409,8473,96.825397,50.793651,?,8,1311,1311
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.105643,0.289044,22.781639,60.035846,59.64963,45.844783,13.804847,0.94682,0.727695,0.219125,45.975818,0.729775,77.076451,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.979891,0.945868,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.979891,0.972047,0.930155,0.936508,1.048,0.002,1.03125,0,1031.25,0,49000,63409,8473,93.650794,54.761905,?,4,1048,1048
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.008484,0.062997,1.829447,13.084872,59.64963,1.049738,58.599893,0.94682,0.016663,0.930157,58.491618,0.928438,98.058642,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,1.644,0.001,1.625,0.015625,1625,15.625,58286,63409,8473,100,50.793651,?,6,1644,1644
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.052069,0.201546,11.228592,41.862112,59.64963,22.761006,36.888624,0.94682,0.361286,0.585534,52.865835,0.83914,88.627263,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.975543,0.92252,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.975543,0.960378,0.949907,0.952381,1.212,0.001,1.203125,0,1203.125,0,58282,63409,8473,96.825397,52.380952,?,6,1212,1212
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,63,0,0,100,0,0,1,0.008291,0.062996,1.787843,13.084617,59.64963,1.032196,58.617435,0.94682,0.016384,0.930435,58.617435,0.930435,98.269569,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.775,0.002,0.78125,0,781.25,0,49000,63409,8473,100,50.793651,?,4,775,775
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.04018,0.188835,8.664719,39.222018,59.64963,21.347276,38.302354,0.94682,0.338846,0.607974,54.38784,0.863299,91.178838,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.981522,0.944517,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.981522,0.970144,0.965761,0.968254,1.155,0.002,1.15625,0,1156.25,0,62919,63409,8473,96.825397,50.793651,?,7,1155,1155
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.063915,0.199135,13.783046,41.361387,59.64963,16.18946,43.460171,0.94682,0.256976,0.689844,51.394638,0.815788,86.160867,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.982065,0.941419,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.982065,0.971015,0.966346,0.968254,0.987,0.001,0.984375,0,984.375,0,58282,63409,8473,98.412698,54.761905,?,6,987,987
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.048009,0.199065,10.353001,41.346811,59.64963,22.337493,37.312137,0.94682,0.354563,0.592256,53.397623,0.847581,89.518782,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.975,0.92121,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.975,0.960306,0.966346,0.968254,1.468,0.001,1.453125,0,1453.125,0,58280,63409,8473,96.825397,51.587302,?,6,1468,1468
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.1957,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.040124,0.188835,8.652704,39.221982,59.64963,21.342209,38.307421,0.94682,0.338765,0.608054,54.284632,0.861661,91.005814,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.977174,0.926957,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.977174,0.962404,0.949907,0.952381,1.315,0.001,1.3125,0,1312.5,0,53647,63409,8473,96.825397,50.793651,?,5,1315,1315
